HigherSeed,HigherSeedID,HigherSeedNum,LowerSeed,LowerSeedID,LowerSeedNum,Predictions,T1_OffRating,T2_OffRating,T1_DefRating,T2_DefRating,T1_tempo,T2_tempo,T1_fgEff,T2_fgEff,T1_ftRate,T2_ftRate,T1_wab,T2_wab,T1_talent,T2_talent,T1_sos,T2_sos,T1_Threepg,T2_Threepg,T1_FTPG,T2_FTPG,T1_PDiffPG,T2_PDiffPG,T1_effHeight,T2_effHeight,T1_var,T2_var,T1_threesShare,T2_threesShare,T1_recentPom,T2_recentPom,offRatingDiff,defRatingDiff,talentDiff,sosDiff,fgEffDiff,ftRateDiff,wabDiff,threepgDiff,ftpgDiff,pDiffpgDiff,tempoDiff,effHeightDiff,varDiff,threesShareDiff,recentPomDiff,offRating_x_tempo,talent_x_sos,defRating_x_tempo,Seed_Diff,T1_seed,T2_seed,historic_upset
Connecticut,1163,2,Texas Tech,1403,5,,30.0,12.0,11.0,33.0,64.4,66.2,55.3410230692076,56.1955965181772,29.9899699097292,27.0865335381464,8.8,5.0,84.266,41.675,33.294,40.139,8.323529411764707,11.53125,12.588235294117647,11.8125,12.382352941176471,7.78125,81.367,79.481,81.367,79.481,40.3,48.0,4.0,-1.0,18.0,-22.0,42.59100000000001,-6.845000000000006,-0.854573448969596,2.9034363715827993,3.8000000000000007,-3.2077205882352935,0.7757352941176467,4.601102941176471,-1.7999999999999972,1.88600000000001,1.88600000000001,-7.700000000000003,5.0,-32.39999999999995,-291.53539500000034,39.59999999999994,-3,2,5,0
Connecticut,1163,2,Troy,1407,13,,30.0,141.0,11.0,166.0,64.4,64.9,55.3410230692076,51.8827326519634,29.9899699097292,36.3098440021517,8.8,-6.2,84.266,0.2,33.294,11.323,8.323529411764707,9.064516129032258,12.588235294117647,16.06451612903226,12.382352941176471,3.806451612903226,81.367,80.428,81.367,80.428,40.3,45.6,4.0,19.0,-111.0,-155.0,84.066,21.970999999999997,3.4582904172442,-6.3198740924224985,15.0,-0.7409867172675515,-3.476280834914613,8.575901328273245,-0.5,0.9390000000000072,0.9390000000000072,-5.300000000000004,-15.0,55.5,1847.0140859999997,77.5,-11,2,13,0
Connecticut,1163,2,UCF,1416,10,,30.0,40.0,11.0,101.0,64.4,69.2,55.3410230692076,52.8259791769955,29.9899699097292,30.8378780366881,8.8,2.1,84.266,42.096,33.294,33.921,8.323529411764707,7.84375,12.588235294117647,14.375,12.382352941176471,2.5,81.367,82.08,81.367,82.08,40.3,34.4,4.0,4.0,-10.0,-90.0,42.17000000000001,-0.6270000000000024,2.5150438922120983,-0.8479081269588988,6.700000000000001,0.4797794117647065,-1.7867647058823533,9.882352941176471,-4.799999999999997,-0.7129999999999939,-0.7129999999999939,5.899999999999999,0.0,47.99999999999997,-26.440590000000107,431.9999999999998,-8,2,10,0
Connecticut,1163,2,UCLA,1417,7,,30.0,22.0,11.0,53.0,64.4,64.6,55.3410230692076,53.9314516129032,29.9899699097292,33.0645161290323,8.8,3.6,84.266,70.281,33.294,36.27,8.323529411764707,8.0,12.588235294117647,14.794117647058824,12.382352941176471,6.735294117647059,81.367,81.299,81.367,81.299,40.3,35.9,4.0,-12.0,8.0,-42.0,13.985,-2.976000000000006,1.4095714563043984,-3.074546219303098,5.200000000000001,0.3235294117647065,-2.2058823529411775,5.647058823529412,-0.19999999999998863,0.06799999999999784,0.06799999999999784,4.399999999999999,16.0,-1.599999999999909,-41.619360000000086,8.399999999999523,-5,2,7,0
Connecticut,1163,2,UMBC,1420,16,,30.0,183.0,11.0,192.0,64.4,66.2,55.3410230692076,53.9279385705848,29.9899699097292,33.7861783815712,8.8,-5.1,84.266,7.798,33.294,7.273,8.323529411764707,7.866666666666666,12.588235294117647,14.566666666666666,12.382352941176471,7.466666666666667,81.367,79.569,81.367,79.569,40.3,38.8,4.0,-75.0,-153.0,-181.0,76.468,26.020999999999997,1.4130844986228013,-3.7962084718419966,13.9,0.45686274509804026,-1.9784313725490197,4.915686274509804,-1.7999999999999972,1.7980000000000018,1.7980000000000018,1.5,79.0,275.3999999999996,1989.7738279999999,325.7999999999995,-14,2,16,0
Connecticut,1163,2,Utah St,1429,9,,30.0,28.0,11.0,45.0,64.4,67.7,55.3410230692076,56.5988523735003,29.9899699097292,38.7063119457486,8.8,4.0,84.266,26.458,33.294,23.033,8.323529411764707,8.303030303030303,12.588235294117647,15.878787878787879,12.382352941176471,10.848484848484848,81.367,80.956,81.367,80.956,40.3,40.7,4.0,4.0,2.0,-34.0,57.80800000000001,10.260999999999996,-1.2578293042926987,-8.716342036019402,4.800000000000001,0.020499108734403748,-3.290552584670232,1.5338680926916233,-3.299999999999997,0.41100000000000136,0.41100000000000136,-0.4000000000000057,0.0,-6.599999999999994,593.1678879999998,112.1999999999999,-7,2,9,0
Connecticut,1163,2,Vanderbilt,1435,5,,30.0,7.0,11.0,31.0,64.4,68.8,55.3410230692076,55.5968301139178,29.9899699097292,38.6825160970778,8.8,7.3,84.266,35.964,33.294,37.121,8.323529411764707,9.5,12.588235294117647,18.558823529411764,12.382352941176471,11.147058823529411,81.367,79.921,81.367,79.921,40.3,43.6,4.0,-3.0,23.0,-20.0,48.30200000000001,-3.8270000000000053,-0.25580704471019544,-8.6925461873486,1.5000000000000009,-1.1764705882352935,-5.970588235294118,1.2352941176470598,-4.3999999999999915,1.445999999999998,1.445999999999998,-3.3000000000000043,7.0,-101.1999999999998,-184.85175400000028,87.99999999999983,-3,2,5,0
Connecticut,1163,2,VCU,1433,11,,30.0,46.0,11.0,60.0,64.4,68.5,55.3410230692076,54.1992696922274,29.9899699097292,44.0271257172666,8.8,1.7,84.266,21.117,33.294,19.63,8.323529411764707,9.323529411764707,12.588235294117647,18.764705882352942,12.382352941176471,10.088235294117647,81.367,80.893,81.367,80.893,40.3,43.8,4.0,0.0,-16.0,-49.0,63.149,13.663999999999998,1.1417533769801977,-14.037155807537399,7.1000000000000005,-1.0,-6.176470588235295,2.2941176470588243,-4.099999999999994,0.47400000000000375,0.47400000000000375,-3.5,4.0,65.59999999999991,862.8679359999999,200.89999999999972,-9,2,11,0
Connecticut,1163,2,Villanova,1437,8,,30.0,41.0,11.0,35.0,64.4,65.2,55.3410230692076,53.7133891213389,29.9899699097292,31.2761506276151,8.8,3.9,84.266,63.75,33.294,30.123,8.323529411764707,9.625,12.588235294117647,12.96875,12.382352941176471,6.375,81.367,80.705,81.367,80.705,40.3,45.7,4.0,5.0,-11.0,-24.0,20.516000000000005,3.170999999999996,1.627633947868702,-1.2861807178858982,4.9,-1.3014705882352935,-0.38051470588235325,6.007352941176471,-0.7999999999999972,0.6620000000000061,0.6620000000000061,-5.400000000000006,-1.0,8.799999999999969,65.05623599999993,19.199999999999932,-6,2,8,0
Connecticut,1163,2,Virginia,1438,3,,30.0,27.0,11.0,16.0,64.4,65.7,55.3410230692076,54.6426835196889,29.9899699097292,33.0578512396694,8.8,7.8,84.266,53.814,33.294,30.582,8.323529411764707,10.117647058823529,12.588235294117647,14.529411764705882,12.382352941176471,12.235294117647058,81.367,82.109,81.367,82.109,40.3,46.5,4.0,-2.0,3.0,-5.0,30.452000000000005,2.711999999999996,0.6983395495186997,-3.067881329940196,1.0000000000000009,-1.7941176470588225,-1.9411764705882355,0.14705882352941302,-1.2999999999999972,-0.7419999999999902,-0.7419999999999902,-6.200000000000003,6.0,-3.8999999999999915,82.5858239999999,6.499999999999986,-1,2,3,0
Connecticut,1163,2,Wisconsin,1458,5,,30.0,11.0,11.0,51.0,64.4,68.7,55.3410230692076,54.4634377967711,29.9899699097292,31.9088319088319,8.8,5.4,84.266,38.623,33.294,38.176,8.323529411764707,11.764705882352942,12.588235294117647,15.529411764705882,12.382352941176471,7.088235294117647,81.367,82.484,81.367,82.484,40.3,52.6,4.0,-18.0,19.0,-40.0,45.64300000000001,-4.882000000000005,0.8775852724364981,-1.918861999102699,3.4000000000000004,-3.4411764705882355,-2.9411764705882355,5.294117647058824,-4.299999999999997,-1.1169999999999902,-1.1169999999999902,-12.300000000000004,22.0,-81.69999999999995,-222.82912600000026,171.9999999999999,-3,2,5,0
Connecticut,1163,2,Wright St,1460,14,,30.0,117.0,11.0,193.0,64.4,67.2,55.3410230692076,54.4212218649518,29.9899699097292,37.9957127545552,8.8,-6.6,84.266,0.2,33.294,9.832,8.323529411764707,7.09375,12.588235294117647,16.5,12.382352941176471,4.5625,81.367,79.547,81.367,79.547,40.3,33.7,4.0,1.0,-87.0,-182.0,84.066,23.461999999999996,0.9198012042558048,-8.005742844825999,15.4,1.2297794117647065,-3.9117647058823533,7.819852941176471,-2.799999999999997,1.8200000000000074,1.8200000000000074,6.599999999999994,3.0,243.59999999999974,1972.3564919999997,509.59999999999945,-12,2,14,0
Duke,1181,1,Florida,1196,1,,4.0,9.0,2.0,6.0,65.3,70.5,56.7724068479355,53.5546139359699,37.7643504531722,39.0772128060264,13.7,8.5,91.161,41.689,38.433,39.255,9.088235294117647,7.363636363636363,15.970588235294118,17.848484848484848,19.147058823529413,14.787878787878787,81.378,83.084,81.378,83.084,44.4,37.1,-2.0,-3.0,-5.0,-4.0,49.472,-0.8220000000000027,3.217792911965603,-1.3128623528542036,5.199999999999999,1.7245989304812834,-1.87789661319073,4.359180035650626,-5.200000000000003,-1.706000000000003,-1.706000000000003,7.299999999999997,1.0,26.000000000000014,-40.66598400000014,20.80000000000001,0,1,1,0
Duke,1181,1,Furman,1202,15,,4.0,200.0,2.0,181.0,65.3,65.9,56.7724068479355,54.7929665343165,37.7643504531722,32.1043675553035,13.7,-8.7,91.161,11.546,38.433,7.376,9.088235294117647,8.774193548387096,15.970588235294118,12.741935483870968,19.147058823529413,2.903225806451613,81.378,81.426,81.378,81.426,44.4,46.3,-2.0,2.0,-196.0,-179.0,79.61500000000001,31.057,1.9794403136190013,5.6599828978687015,22.4,0.31404174573055066,3.22865275142315,16.2438330170778,-0.6000000000000085,-0.04800000000000182,-0.04800000000000182,-1.8999999999999986,-4.0,117.60000000000167,2472.603055,107.40000000000153,-14,1,15,0
Duke,1181,1,Georgia,1208,8,,4.0,16.0,2.0,80.0,65.3,71.4,56.7724068479355,54.6018121125417,37.7643504531722,36.9575584167859,13.7,2.6,91.161,61.02,38.433,32.391,9.088235294117647,9.8125,15.970588235294118,18.25,19.147058823529413,10.65625,81.378,81.51,81.378,81.51,44.4,43.9,-2.0,-5.0,-12.0,-78.0,30.141,6.042000000000002,2.1705947353937987,0.8067920363862982,11.1,-0.7242647058823533,-2.2794117647058822,8.490808823529413,-6.1000000000000085,-0.132000000000005,-0.132000000000005,0.5,3.0,73.2000000000001,182.11192200000005,475.80000000000064,-7,1,8,0
Duke,1181,1,Gonzaga,1211,3,,4.0,29.0,2.0,9.0,65.3,68.6,56.7724068479355,56.2619502868069,37.7643504531722,31.1185468451243,13.7,7.4,91.161,36.781,38.433,24.986,9.088235294117647,6.666666666666667,15.970588235294118,13.787878787878787,19.147058823529413,19.12121212121212,81.378,80.557,81.378,80.557,44.4,31.0,-2.0,-2.0,-25.0,-7.0,54.38,13.447,0.5104565611285992,6.645803608047899,6.299999999999999,2.42156862745098,2.1827094474153306,0.025846702317291914,-3.299999999999997,0.820999999999998,0.820999999999998,13.399999999999999,0.0,82.49999999999993,731.24786,23.09999999999998,-2,1,3,0
Duke,1181,1,Hawaii,1218,13,,4.0,211.0,2.0,43.0,65.3,69.7,56.7724068479355,51.9759450171821,37.7643504531722,42.4398625429553,13.7,-3.7,91.161,9.248,38.433,10.053,9.088235294117647,7.3,15.970588235294118,18.233333333333334,19.147058823529413,8.433333333333334,81.378,81.581,81.378,81.581,44.4,39.7,-2.0,12.0,-207.0,-41.0,81.913,28.38,4.796461830753401,-4.675512089783098,17.4,1.788235294117647,-2.2627450980392165,10.71372549019608,-4.400000000000006,-0.20300000000000296,-0.20300000000000296,4.699999999999996,-14.0,910.8000000000012,2324.69094,180.40000000000023,-12,1,13,0
Duke,1181,1,High Point,1219,12,,4.0,66.0,2.0,161.0,65.3,69.9,56.7724068479355,54.7179757511861,37.7643504531722,42.9098576700053,13.7,-1.4,91.161,13.909,38.433,5.665,9.088235294117647,9.03225806451613,15.970588235294118,19.483870967741936,19.147058823529413,14.64516129032258,81.378,79.626,81.378,79.626,44.4,42.9,-2.0,-5.0,-62.0,-159.0,77.252,32.768,2.054431096749397,-5.145507216833103,15.1,0.055977229601516854,-3.513282732447818,4.501897533206833,-4.6000000000000085,1.7519999999999953,1.7519999999999953,1.5,3.0,285.2000000000005,2531.393536,731.4000000000013,-11,1,12,0
Duke,1181,1,Hofstra,1220,13,,4.0,89.0,2.0,95.0,65.3,64.7,56.7724068479355,51.4721627408994,37.7643504531722,32.4946466809422,13.7,-4.7,91.161,0.2,38.433,11.966,9.088235294117647,9.28125,15.970588235294118,14.40625,19.147058823529413,6.9375,81.378,81.178,81.378,81.178,44.4,43.1,-2.0,-16.0,-85.0,-93.0,90.961,26.467,5.3002441070361,5.269703772229995,18.4,-0.19301470588235325,1.5643382352941178,12.209558823529413,0.5999999999999943,0.20000000000000284,0.20000000000000284,1.2999999999999972,14.0,-50.99999999999952,2407.464787,-55.79999999999947,-12,1,13,0
Duke,1181,1,Houston,1222,2,,4.0,14.0,2.0,5.0,65.3,63.3,56.7724068479355,52.1210676835081,37.7643504531722,26.930409914204,13.7,9.0,91.161,81.968,38.433,36.826,9.088235294117647,8.794117647058824,15.970588235294118,12.823529411764707,19.147058823529413,14.294117647058824,81.378,80.772,81.378,80.772,44.4,40.8,-2.0,0.0,-10.0,-3.0,9.192999999999998,1.6069999999999993,4.651339164427398,10.8339405389682,4.699999999999999,0.2941176470588225,3.1470588235294112,4.852941176470589,2.0,0.6059999999999945,0.6059999999999945,3.6000000000000014,-2.0,-20.0,14.77315099999999,-6.0,-1,1,2,0
Duke,1181,1,Howard,1224,16,,4.0,283.0,2.0,117.0,65.3,69.0,56.7724068479355,50.6161429451633,37.7643504531722,44.177449168207,13.7,-6.9,91.161,0.2,38.433,8.612,9.088235294117647,6.655172413793103,15.970588235294118,18.344827586206897,19.147058823529413,7.206896551724138,81.378,78.574,81.378,78.574,44.4,34.3,-2.0,-43.0,-279.0,-115.0,90.961,29.820999999999998,6.156263902772203,-6.413098715034799,20.6,2.4330628803245435,-2.374239350912779,11.940162271805274,-3.700000000000003,2.804000000000002,2.804000000000002,10.100000000000001,41.0,1032.3000000000009,2712.5479809999997,425.50000000000034,-15,1,16,0
Duke,1181,1,Idaho,1225,15,,4.0,176.0,2.0,136.0,65.3,67.7,56.7724068479355,51.8957345971564,37.7643504531722,34.8077935755661,13.7,-8.9,91.161,0.2,38.433,11.302,9.088235294117647,9.59375,15.970588235294118,15.0625,19.147058823529413,2.65625,81.378,80.578,81.378,80.578,44.4,46.8,-2.0,-38.0,-172.0,-134.0,90.961,27.131,4.876672250779102,2.956556877606097,22.6,-0.5055147058823533,0.9080882352941178,16.490808823529413,-2.4000000000000057,0.7999999999999972,0.7999999999999972,-2.3999999999999986,36.0,412.800000000001,2467.8628909999998,321.60000000000076,-14,1,15,0
Duke,1181,1,Illinois,1228,3,,4.0,2.0,2.0,28.0,65.3,65.5,56.7724068479355,55.0655241935484,37.7643504531722,32.9133064516129,13.7,6.6,91.161,63.056,38.433,38.28,9.088235294117647,10.90625,15.970588235294118,16.09375,19.147058823529413,14.5625,81.378,83.215,81.378,83.215,44.4,50.7,-2.0,3.0,2.0,-26.0,28.105000000000004,0.1529999999999987,1.7068826543871012,4.851044001559302,7.1,-1.8180147058823533,-0.12316176470588225,4.584558823529413,-0.20000000000000284,-1.8370000000000033,-1.8370000000000033,-6.300000000000004,-5.0,-0.4000000000000057,4.300064999999964,5.200000000000074,-2,1,3,0
Duke,1181,1,Iowa,1234,9,,4.0,31.0,2.0,30.0,65.3,63.0,56.7724068479355,56.5559932470456,37.7643504531722,34.4963421496905,13.7,1.9,91.161,14.299,38.433,35.51,9.088235294117647,8.0,15.970588235294118,14.303030303030303,19.147058823529413,9.242424242424242,81.378,80.798,81.378,80.798,44.4,41.6,-2.0,7.0,-27.0,-28.0,76.862,2.923000000000002,0.2164136008899007,3.2680083034817002,11.799999999999999,1.0882352941176467,1.667557932263815,9.90463458110517,2.299999999999997,0.5799999999999983,0.5799999999999983,2.799999999999997,-9.0,-62.09999999999992,224.66762600000013,-64.39999999999992,-8,1,9,0
Duke,1181,1,Iowa St,1235,2,,4.0,21.0,2.0,4.0,65.3,66.5,56.7724068479355,56.4697265625,37.7643504531722,33.984375,13.7,7.4,91.161,50.469,38.433,35.368,9.088235294117647,9.029411764705882,15.970588235294118,13.764705882352942,19.147058823529413,16.647058823529413,81.378,81.398,81.378,81.398,44.4,38.8,-2.0,0.0,-17.0,-2.0,40.692,3.0649999999999977,0.30268028543549974,3.7799754531721987,6.299999999999999,0.0588235294117645,2.2058823529411757,2.5,-1.2000000000000028,-0.01999999999999602,-0.01999999999999602,5.600000000000001,-2.0,20.40000000000005,124.72097999999991,2.4000000000000057,-1,1,2,0
Duke,1181,1,Kansas,1242,4,,4.0,57.0,2.0,10.0,65.3,67.6,56.7724068479355,51.5657084188912,37.7643504531722,32.5975359342916,13.7,6.3,91.161,57.848,38.433,41.65,9.088235294117647,7.363636363636363,15.970588235294118,14.757575757575758,19.147058823529413,6.242424242424242,81.378,80.749,81.378,80.749,44.4,35.7,-2.0,8.0,-53.0,-8.0,33.313,-3.2169999999999987,5.206698429044302,5.166814518880599,7.3999999999999995,1.7245989304812834,1.21301247771836,12.90463458110517,-2.299999999999997,0.6290000000000049,0.6290000000000049,8.699999999999996,-10.0,121.89999999999985,-107.16792099999996,18.399999999999977,-3,1,4,0
Duke,1181,1,Kennesaw,1244,14,,4.0,143.0,2.0,194.0,65.3,71.2,56.7724068479355,50.7192328183271,37.7643504531722,45.125199786894,13.7,-8.0,91.161,13.242,38.433,11.706,9.088235294117647,8.774193548387096,15.970588235294118,19.129032258064516,19.147058823529413,2.129032258064516,81.378,80.486,81.378,80.486,44.4,42.9,-2.0,-5.0,-139.0,-192.0,77.919,26.727,6.0531740296084,-7.360849333721802,21.7,0.31404174573055066,-3.1584440227703983,17.018026565464897,-5.900000000000006,0.8919999999999959,0.8919999999999959,1.5,3.0,820.1000000000008,2082.5411129999998,1132.800000000001,-13,1,14,0
Duke,1181,1,Kentucky,1246,7,,4.0,39.0,2.0,27.0,65.3,68.3,56.7724068479355,53.1113271754983,37.7643504531722,37.4817695673311,13.7,3.3,91.161,85.092,38.433,40.797,9.088235294117647,8.088235294117647,15.970588235294118,16.5,19.147058823529413,6.9411764705882355,81.378,81.87,81.378,81.87,44.4,39.2,-2.0,-3.0,-35.0,-25.0,6.069000000000003,-2.363999999999997,3.6610796724371966,0.2825808858410994,10.399999999999999,1.0,-0.5294117647058822,12.205882352941178,-3.0,-0.49200000000000443,-0.49200000000000443,5.199999999999996,1.0,105.0,-14.347115999999989,75.0,-6,1,7,0
Duke,1181,1,Lehigh,1250,16,,4.0,290.0,2.0,257.0,65.3,66.9,56.7724068479355,53.2846715328467,37.7643504531722,32.1729365524986,13.7,-12.0,91.161,0.826,38.433,9.479,9.088235294117647,7.75,15.970588235294118,13.0625,19.147058823529413,-2.28125,81.378,79.857,81.378,79.857,44.4,38.2,-2.0,-23.0,-286.0,-255.0,90.33500000000001,28.954,3.4877353150887984,5.591413900673601,25.7,1.3382352941176467,2.9080882352941178,21.428308823529413,-1.6000000000000085,1.5210000000000008,1.5210000000000008,6.199999999999996,21.0,457.6000000000024,2615.5595900000003,408.00000000000216,-15,1,16,0
Duke,1181,1,LIU Brooklyn,1254,16,,4.0,239.0,2.0,186.0,65.3,67.8,56.7724068479355,53.2972694487378,37.7643504531722,34.7243688820196,13.7,-5.8,91.161,0.2,38.433,9.691,9.088235294117647,5.970588235294118,15.970588235294118,13.235294117647058,19.147058823529413,2.9705882352941178,81.378,78.697,81.378,78.697,44.4,29.0,-2.0,10.0,-235.0,-184.0,90.961,28.741999999999997,3.475137399197699,3.0399815711526017,19.5,3.117647058823529,2.7352941176470598,16.176470588235297,-2.5,2.6809999999999974,2.6809999999999974,15.399999999999999,-12.0,587.5,2614.401062,460.0,-15,1,16,0
Duke,1181,1,Louisville,1257,6,,4.0,19.0,2.0,25.0,65.3,69.6,56.7724068479355,56.4484126984127,37.7643504531722,33.4821428571429,13.7,4.0,91.161,39.12,38.433,35.248,9.088235294117647,11.515151515151516,15.970588235294118,15.727272727272727,19.147058823529413,12.575757575757576,81.378,81.646,81.378,81.646,44.4,52.8,-2.0,0.0,-15.0,-23.0,52.041000000000004,3.1850000000000023,0.3239941495227967,4.282207596029302,9.7,-2.426916221033869,0.24331550802139112,6.571301247771837,-4.299999999999997,-0.2680000000000007,-0.2680000000000007,-8.399999999999999,-2.0,64.49999999999996,165.75058500000014,98.89999999999993,-5,1,6,0
Duke,1181,1,McNeese St,1270,12,,4.0,91.0,2.0,49.0,65.3,66.2,56.7724068479355,50.9573304157549,37.7643504531722,38.3479212253829,13.7,0.7,91.161,48.482,38.433,14.16,9.088235294117647,6.548387096774194,15.970588235294118,16.741935483870968,19.147058823529413,9.806451612903226,81.378,79.745,81.378,79.745,44.4,35.1,-2.0,1.0,-87.0,-47.0,42.679,24.273,5.8150764321805966,-0.5835707722106989,13.0,2.539848197343453,-0.7713472485768502,9.340607210626187,-0.9000000000000057,1.6329999999999956,1.6329999999999956,9.299999999999997,-3.0,78.3000000000005,1035.947367,42.30000000000027,-11,1,12,0
Duke,1181,1,Miami FL,1274,7,,4.0,33.0,2.0,38.0,65.3,67.6,56.7724068479355,55.620253164557,37.7643504531722,37.4683544303797,13.7,3.8,91.161,80.783,38.433,29.331,9.088235294117647,6.575757575757576,15.970588235294118,15.363636363636363,19.147058823529413,10.757575757575758,81.378,81.492,81.378,81.492,44.4,31.7,-2.0,-12.0,-29.0,-36.0,10.378,9.102,1.1521536833785007,0.2959960227925009,9.899999999999999,2.5124777183600706,0.6069518716577544,8.389483065953655,-2.299999999999997,-0.11400000000000432,-0.11400000000000432,12.7,10.0,66.69999999999992,94.46055600000001,82.7999999999999,-6,1,7,0
Duke,1181,1,Miami OH,1275,11,,4.0,70.0,2.0,156.0,65.3,69.9,56.7724068479355,59.1603053435115,37.7643504531722,40.223135642983,13.7,2.5,91.161,11.186,38.433,8.266,9.088235294117647,9.827586206896552,15.970588235294118,17.724137931034484,19.147058823529413,10.862068965517242,81.378,80.117,81.378,80.117,44.4,44.6,-2.0,8.0,-66.0,-154.0,79.975,30.167,-2.387898495576003,-2.458785189810804,11.2,-0.7393509127789049,-1.7535496957403662,8.284989858012171,-4.6000000000000085,1.2609999999999957,1.2609999999999957,-0.20000000000000284,-10.0,303.6000000000006,2412.605825,708.4000000000013,-10,1,11,0
